iter,theta,mu,d_inf,gap,factorizations
160,-1.141132456280512e-04,1.087560883988571e-01,1.003569105386280e+00,-3.665088085938351e-03,1
161,-1.123021355611341e-04,1.087682092387810e-01,1.003536163075634e+00,-3.606763063618956e-03,1
162,-1.105393853477549e-04,1.087801371394894e-01,1.003503599172622e+00,-3.549995752187840e-03,1
163,-1.088236640110247e-04,1.087918772546823e-01,1.003471407963563e+00,-3.494743268312561e-03,1
164,-1.071536777717848e-04,1.088034345962086e-01,1.003439583869349e+00,-3.440963927971552e-03,1
165,-1.055281689780215e-04,1.088148140380310e-01,1.003408121441291e+00,-3.388617211861344e-03,1
166,-1.039459150681267e-04,1.088260203200762e-01,1.003377015357167e+00,-3.337663731961982e-03,1
167,-1.024057275623534e-04,1.088370580519749e-01,1.003346260417412e+00,-3.288065198962187e-03,1
168,-1.009064510883597e-04,1.088479317166948e-01,1.003315851541453e+00,-3.239784390807188e-03,1
169,-9.944696243361399e-05,1.088586456740691e-01,1.003285783764171e+00,-3.192785122095643e-03,1
170,-9.802616962791966e-05,1.088692041642237e-01,1.003256052232556e+00,-3.147032214496193e-03,1
171,-9.664301105208864e-05,1.088796113109074e-01,1.003226652202383e+00,-3.102491467970481e-03,1
172,-9.529645457509815e-05,1.088898711247269e-01,1.003197579035118e+00,-3.059129632926982e-03,1
173,-9.398549671430610e-05,1.088999875062891e-01,1.003168828194872e+00,-3.016914383106695e-03,1
174,-9.270916182298255e-05,1.089099642492552e-01,1.003140395245498e+00,-2.975814289413847e-03,1
175,-9.146650130105168e-05,1.089198050433067e-01,1.003112275847740e+00,-2.935798794410971e-03,1
176,-9.025659282877119e-05,1.089295134770284e-01,1.003084465756555e+00,-2.896838187616879e-03,1
177,-8.907853962394045e-05,1.089390930407092e-01,1.003056960818504e+00,-2.858903581515193e-03,1
178,-8.793146971878879e-05,1.089485471290640e-01,1.003033651676646e+00,-2.821966888291172e-03,1
179,-8.681453526168018e-05,1.089578790438783e-01,1.003022252319703e+00,-2.786000797225796e-03,1
180,-8.572691183592263e-05,1.089670919965783e-01,1.003010898294377e+00,-2.750978752750655e-03,1
181,-8.466779779934873e-05,1.089761891107289e-01,1.002999588316676e+00,-2.716874933234692e-03,1
182,-8.363641364474313e-05,1.089851734244604e-01,1.002988321106361e+00,-2.683664230197280e-03,1
183,-8.263200137638999e-05,1.089940478928282e-01,1.002977095388025e+00,-2.651322228395259e-03,1
184,-8.165382390717941e-05,1.090028153901051e-01,1.002965909892169e+00,-2.619825186165770e-03,1
185,-8.070116447109160e-05,1.090114787120096e-01,1.002954763356201e+00,-2.589150016646613e-03,1
186,-7.977332605343715e-05,1.090200405778717e-01,1.002943654525460e+00,-2.559274269341216e-03,1
187,-7.886963083815666e-05,1.090285036327380e-01,1.002932582154168e+00,-2.530176112298221e-03,1
